"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x899144939552026624","x1224167394051887104",2020-02-03 03:07:05,"BoHunter41","@Feisty_FL With all the camel toes, I thought it was a tribute to Muslims.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x899144939552026624 x949023014347268096","BoHunter41 Feisty_FL","en",,,,,,,,,,,,,,,,"x1224153995008073728","@Feisty_FL With all the camel toes, I thought it was a tribute to Muslims.",2020-02-03 02:13:50,"Twitter for iPhone",1,1,"x899144939552026624","BoHunter41","Bo Hunter",23170,22051,15750,"United States","Reagan Conservative #LEO #2A MAGA #Bluelivesmatter #Veterans #Draintheswamp #Backtheblue #climatechangehoax <U+0001F44E>PC <U+0001F44E>Liberal Hypocrisy #RMEF @RushLimbaugh",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BoHunter41/status/1224167394051887104","Bo Hunter","United States","Reagan Conservative #LEO #2A MAGA #Bluelivesmatter #Veterans #Draintheswamp #Backtheblue #climatechangehoax <U+0001F44E>PC <U+0001F44E>Liberal Hypocrisy #RMEF @RushLimbaugh",,FALSE,23170,22051,13,15750,17961,2017-08-20 05:43:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/899144939552026624/1514663296","","http://pbs.twimg.com/profile_images/916536656152297472/6DGub1qA_normal.jpg"
"x2232198972","x1224167393762496512",2020-02-03 03:07:05,"fuegoprego","Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

They are subject to accounts of torture, forced conversions, mass rape, forced sterilization, Organ harvesting...
https://t.co/CUcmxi6u19","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x716432228","_SJPeace_","en",,,,,,,,,,,,,,,,"x1224075790209421312","Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

They are subject to accounts of torture, forced conversions, mass rape, forced sterilization, Organ harvesting...
https://t.co/CUcmxi6u19",2020-02-02 21:03:05,"Twitter for Android",11466,9458,"x716432228","_SJPeace_","StanceGrounded",355493,43632,23788,"Detroit, MI","Human/Civil Rights Activist- Muslim, American by birth, Pakistani. Educated man of color - changing the world one friend at a time. <U+270A><U+0001F3FD><U+270A><U+0001F3FE><U+270A><U+0001F3FF> #Resist #BLM",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fuegoprego/status/1224167393762496512","howdy nigger",,"pop my butt; pop pop my butt",,FALSE,175,355,7,93143,48538,2013-12-06 00:26:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/2232198972/1549581629","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1245404121475117056/devFnuRv_normal.jpg"
"x170216575","x1224167358714875905",2020-02-03 03:06:56,"abmurli","Misquoting Mahatma and misleading people  https://t.co/UC57aJVbZ1","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,"thewire.in/communalism/na…","https://t.co/UC57aJVbZ1","https://thewire.in/communalism/narendra-modi-amit-shah-mahatma-gandhi-caa-muslims-minorities",,,,,,,,,"x90628174","jaavedjaaferi","en",,,,,,,,,,,,,,,,"x1223914871378472960","Misquoting Mahatma and misleading people  https://t.co/UC57aJVbZ1",2020-02-02 10:23:39,"Twitter for iPhone",4202,1255,"x90628174","jaavedjaaferi","Jaaved Jaaferi",876185,120,20853,"MUMBAI","Biodegradable Entertainer. 
Actor, producer, director, stand up comedian, choreographer, voice artist, occasional pessimist, frequent optimist. Eggjactly!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/abmurli/status/1224167358714875905","MURALI A B","salem/chennai",,"http://picasaweb.google.com/abmurli/murli#",FALSE,60,64,2,68,54,2010-07-24 06:35:13,FALSE,,,,,"http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/378800000803043970/5cd7b59535971a84943d7d299f72f9ca_normal.jpeg"
"x126612594","x1224167350607470593",2020-02-03 03:06:54,"editoraju","They say CAA is not for Muslims from Pakistan, but now they want to help Pakistani students stuck in Wuhan and bring them to Indian quarantine, bcoz Pakistan is not allowing them back.     <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>
Tum logo ke emotional nature ka kuch nahi Kar sakte dear Indians!!!!!!!!","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,,"MirchandaniYana","en",,,,,,,,,,,,,,,,"x1224165984552005632","They say CAA is not for Muslims from Pakistan, but now they want to help Pakistani students stuck in Wuhan and bring them to Indian quarantine, bcoz Pakistan is not allowing them back.     <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>
Tum logo ke emotional nature ka kuch nahi Kar sakte dear Indians!!!!!!!!",2020-02-03 03:01:29,"Twitter for Android",1412,256,"x1100302269570936832","MirYanaSY","Yana Mir <U+06CC><U+0627><U+0646><U+0627> <U+0645><U+06CC><U+0631>",30655,109,4859,"Sonmarg , Mumbai, Hong Kong","Kashur, PROUD INDIAN FIRST! <U+0001F1EE><U+0001F1F3> Activist, Political Analyst, Krav Maga Aspirant",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/editoraju/status/1224167350607470593","Raju Khandelwal","Hindustan","I am working as an Editor in Caters News Agency.
I worked with China Central Television, Radio Televisione Italia, DD Gyan Darshan, MH1 News etc. #Indian","http://www.catersnews.com",FALSE,525,1363,0,13124,22986,2010-03-26 12:35:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/126612594/1580189274","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1189385173361541124/xapSDaM8_normal.jpg"
"x560874721","x1224167349881692161",2020-02-03 03:06:54,"nanaa_ZR","Kes Sajat pergi umrah tu. 

Liberals are calling for Muslims to have respect for trans people and those with different sexuality. 

But somehow, they don’t have the same energy in showing respect for Muslims and our rituals and beliefs <U+0001F486><U+0001F3FB><U+200D><U+2642><U+FE0F>","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1410148987","LanAdlan","en",,,,,,,,,,,,,,,,"x1224137158010605569","Kes Sajat pergi umrah tu. 

Liberals are calling for Muslims to have respect for trans people and those with different sexuality. 

But somehow, they don’t have the same energy in showing respect for Muslims and our rituals and beliefs <U+0001F486><U+0001F3FB><U+200D><U+2642><U+FE0F>",2020-02-03 01:06:56,"Twitter for iPhone",20524,23044,"x1410148987","LanAdlan","LanAdlan",350,154,10970,"Ampang","Moving forward with a smile on my face <U+0001F601>

DYXY Dropship Agent

DM or Whatsapp me on 0195757367 to place order",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nanaa_ZR/status/1224167349881692161","Nur Diyana ZR","Kuala Lumpur , Malaysia",,"http://Instagram.com/cnjdjxhxhdj",FALSE,314,223,5,61569,5716,2012-04-23 06:15:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/560874721/1403642630","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1060150926030163970/fr0UQ9c6_normal.jpg"
"x348911248","x1224167342763995136",2020-02-03 03:06:53,"LaKingsDB23","@Lindylois1 @schmooklaa @metpoliceuk no they don't, muslims do, wake the fuck up......","Twitter Web App",49,"x1224163265032413184","x805578197366636544","Lindylois1",FALSE,FALSE,0,0,0,1,,,,,,,,,,,,,,"x805578197366636544 x23578324 x66967746","Lindylois1 schmooklaa metpoliceuk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LaKingsDB23/status/1224167342763995136","KingofKings23","Northridge, CA","Fan of the 2-time Stanley Cup Champions. Go #LAKings, #Dodgers #Raiders #Lakers.",,FALSE,281,736,1,2253,376,2011-08-05 06:14:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/348911248/1571544238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1185768581205643264/7SwAamaj_normal.jpg"
"x1014013105","x1224167340956422145",2020-02-03 03:06:52,"floresjazpaz","Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

They are subject to accounts of torture, forced conversions, mass rape, forced sterilization, Organ harvesting...
https://t.co/CUcmxi6u19","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x716432228","_SJPeace_","en",,,,,,,,,,,,,,,,"x1224075790209421312","Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

They are subject to accounts of torture, forced conversions, mass rape, forced sterilization, Organ harvesting...
https://t.co/CUcmxi6u19",2020-02-02 21:03:05,"Twitter for Android",11466,9458,"x716432228","_SJPeace_","StanceGrounded",355493,43632,23788,"Detroit, MI","Human/Civil Rights Activist- Muslim, American by birth, Pakistani. Educated man of color - changing the world one friend at a time. <U+270A><U+0001F3FD><U+270A><U+0001F3FE><U+270A><U+0001F3FF> #Resist #BLM",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/floresjazpaz/status/1224167340956422145","Jaz","New Jersey, USA",,,FALSE,476,939,0,19627,29855,2012-12-15 21:59:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/1014013105/1512429869","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1230326100850565125/Ivr01kTY_normal.jpg"
"x278712080","x1224167338062352385",2020-02-03 03:06:51,"snarehead365","@DrOakley1689 (Addendum) You're also really good at apologetics to Muslims and cults...sorry, couldn't leave that out, kinda important...","Twitter for Android",123,"x1224162491153805313","x53794072","DrOakley1689",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x53794072","DrOakley1689","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/snarehead365/status/1224167338062352385","Lying Dog-Faced Pony Soldier",,"<U+0001F4AA>",,FALSE,39,128,0,2963,27975,2011-04-07 20:31:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/278712080/1570934391","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1183211423742210048/_0pVqGT7_normal.jpg"
"x1082331607430623232","x1224167329036038145",2020-02-03 03:06:49,"nafzl1","Damn. I feel so bad for practicing Muslims women who tries hard to cover their aurah according to Islamic rulings just for a group of men that believe they're women and wear telekung to enter the women's side of the mosque to see their aurah. https://t.co/chUGaBlL1X","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1093510450031935489","0j0093","en","x1223818501946654725","@AkeemSharyzal PA dia yg sah sah jantan pun pakai telekung syial <U+0001F974> https://t.co/JuRSGXZJiE",2020-02-02 04:00:42,"Twitter for iPhone",2331,2004,"x969246080","iezninayun_","Yun #StayAtHome",3351,1245,93381,,"96’ June",FALSE,"x1223827968478216193","Damn. I feel so bad for practicing Muslims women who tries hard to cover their aurah according to Islamic rulings just for a group of men that believe they're women and wear telekung to enter the women's side of the mosque to see their aurah. https://t.co/chUGaBlL1X",2020-02-02 04:38:19,"Twitter Web App",2817,3635,"x1093510450031935489","0j0093","ayam",2406,101,15925,"Penang, Malaysia","went private bcus ive been shadowbanned. that's why my tweets are removed by twitter. dm if anything.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nafzl1/status/1224167329036038145","<U+0001D41C><U+0001D422><U+0001D423><U+0001D41A>","Malaysia","<U+028F><U+1D07>s <U+028F><U+1D0F><U+1D1C><U+0280> <U+1D0D><U+1D00><U+1D0A><U+1D07>s<U+1D1B><U+028F> <U+30B7>","http://www.twitter.cijaa.com",FALSE,51,85,1,8411,285,2019-01-07 17:42:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/1082331607430623232/1580657074","","http://pbs.twimg.com/profile_images/1199336336349528064/kJFMmZVo_normal.jpg"
"x63700236","x1224167328679464960",2020-02-03 03:06:49,"agrawalshiv","One partition of India was not enough for Congress &amp; Gandhi family hence using issues like CAA they want to do another partition of India - see what a Congress leader close to Rahul Gandhi &amp; others says - divide India on communal lines AGAIN!! 

https://t.co/TgEB8ovLRF","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x392608775","Shehzad_Ind","en",,,,,,,,,,,,,,,,"x1223846398900129793","One partition of India was not enough for Congress &amp; Gandhi family hence using issues like CAA they want to do another partition of India - see what a Congress leader close to Rahul Gandhi &amp; others says - divide India on communal lines AGAIN!! 

https://t.co/TgEB8ovLRF",2020-02-02 05:51:34,"Twitter for iPhone",4437,2030,"x392608775","Shehzad_Ind","Shehzad Jai Hind",303960,5644,75132,"India","Anchor #RightYaWrong India News ; Founder DynastyMuktBharat;Analyst ABP News & TimesNow ,Civil Rights activist-Religion ~Islam,culture~Hindu,ideology~ Indian!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/agrawalshiv/status/1224167328679464960","Shiv Agrawal","Kolkata, India","#BeingHuman #Nationalist",,FALSE,589,220,10,27397,32070,2009-08-07 11:59:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/63700236/1558675764","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1178644400370405379/tIX1E_2b_normal.jpg"
"x869681942","x1224167327522066432",2020-02-03 03:06:49,"Resurgemus_Neo","This is the tomb of Seda Khan at Hari Parbat, Srinagar belonging to 15th century during the rule of Muslim kings.

The inscription is written in Sharada along with Arabic.

This clearly shows that even Kashmiri Muslims used Sharada script.

Urdu is the real imposition in Kashmir https://t.co/EPbF2aha61","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1150078450771755008","TIinExile","en",,,,,,,,,,,,,,,,"x1223686316577026048","This is the tomb of Seda Khan at Hari Parbat, Srinagar belonging to 15th century during the rule of Muslim kings.

The inscription is written in Sharada along with Arabic.

This clearly shows that even Kashmiri Muslims used Sharada script.

Urdu is the real imposition in Kashmir https://t.co/EPbF2aha61",2020-02-01 19:15:27,"Twitter Web App",2197,887,"x1150078450771755008","TIinExile","True Indology",103829,101,2332,,"Tweets mostly on Indology and Indian history.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Resurgemus_Neo/status/1224167327522066432","The_Saffron_Handle <U+0001F506><U+0001F506><U+0001F506><U+0001F1EE><U+0001F1F3>",,"Veering right of center, slowly but steadily........For the nation will rise from the ashes..........................

Ex Favilla nos Resurgemus",,FALSE,49,218,0,4050,4068,2012-10-09 11:07:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/869681942/1583486477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1239827725273030657/_hSBPXFV_normal.jpg"
"x1747132394","x1224167315794608129",2020-02-03 03:06:46,"AnkushVivek","@Me_nehru @narendramodi Let me know moder f**ker .this law is not against the citizen Indian muslims .this is for them whi have entered illegally in Indian boundry and involved in most of the crimes happening in India .","Twitter for Android",116,"x1224159812419760129","x1112987812503212032","NehruPM",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/o7mPNR24q2","https://twitter.com/i/web/status/1224167315794608129",,,,,,,,,"x18839785","narendramodi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnkushVivek/status/1224167315794608129","stupid Genius <U+091C><U+0928><U+0938><U+0902><U+0916><U+094D><U+092F><U+093E> <U+0928><U+093F><U+092F><U+0902><U+0924><U+094D><U+0930><U+0923>","Allahabad, India","Technocrat, 
 Teetotaller
  Nonsmoker
  Educationist   vegetarian ( <U+0936><U+093E><U+0915> <U+0906><U+0939><U+093E><U+0930><U+0940> )
 Social Thinker, 
  RSS Activist, 
   ..Maa ka beta",,FALSE,107,275,0,795,3716,2013-09-07 13:12:09,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/829556170054627328/LBRHAveQ_normal.jpg"
"x1185704055886110720","x1224167312242069504",2020-02-03 03:06:45,"Ravanasur3","Fool!

What the hell is ""imposing Sharada in Kashmir""? Sharada IS the script of Kashmir. It was used to write Kashmiri and Sanskrit.

Sharada script has been used in Kashmir and other regions of Northwest India since 1700 years. 

Even Kashmiri Muslims used Sharada script! https://t.co/y8JMqtfFsB","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1150078450771755008","TIinExile","en","x1223516098491871237","the Kashmiri language. Even for the Kashmiris who have reconciled to post-370 scenario, imposing sharda will be 'cultural aggression by an intolerant majoritarianism seeking to trample their cultural identity'. Cong was misled for decades. @BJP4India shouldn't be taken for a ride",2020-02-01 07:59:04,"Twitter for Android",28,10,"x71567486","ahmedalifayyaz","Ahmed Ali Fayyaz",26295,450,7511,"Jammu And Kashmir","Unshackled narrator. X-bureau chief @DailyExcelsior1. X-J&K bureau chief @TheHindu. @StateIVLP alumnus. Telling my own truths. Haven't a boss, Big or Small<U+26BD><U+FE0F>",FALSE,"x1223676853879111680","Fool!

What the hell is ""imposing Sharada in Kashmir""? Sharada IS the script of Kashmir. It was used to write Kashmiri and Sanskrit.

Sharada script has been used in Kashmir and other regions of Northwest India since 1700 years. 

Even Kashmiri Muslims used Sharada script! https://t.co/y8JMqtfFsB",2020-02-01 18:37:51,"Twitter Web App",4800,2041,"x1150078450771755008","TIinExile","True Indology",103829,101,2332,,"Tweets mostly on Indology and Indian history.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ravanasur3/status/1224167312242069504","Ravanasur",,,,FALSE,15,149,0,6030,5745,2019-10-19 23:47:45,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1214156678750298115/blI223R6_normal.jpg"
"x1206808312739704832","x1224167308647714817",2020-02-03 03:06:44,"Divyajh07905837","Two things are happening in India simultaneously: 

1. Healing process and 
2. Hurting process 

Hindus &amp; Muslims in real life live with each other happily. But collectively, they fight each other because the wounds of a bloody partition &amp; Kashmir Genocide are still there.","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x16404141","vivekagnihotri","en",,,,,,,,,,,,,,,,"x1223818623229276160","Two things are happening in India simultaneously: 

1. Healing process and 
2. Hurting process 

Hindus &amp; Muslims in real life live with each other happily. But collectively, they fight each other because the wounds of a bloody partition &amp; Kashmir Genocide are still there.",2020-02-02 04:01:11,"Twitter for iPhone",1555,295,"x16404141","vivekagnihotri","Vivek Ranjan Agnihotri",286765,660,92372,"Mumbai, Himalayas and Heaven ","Free thinker. Filmmaker. #BuddhaInATrafficJam #TheTashkentFiles Author #UrbanNaxals  Neither Left wing nor Right wing. Only India wing.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Divyajh07905837/status/1224167308647714817","<U+0926><U+093F><U+0935><U+094D><U+092F><U+093E> <U+091D><U+093E>","Delhi","<U+091C><U+092F> <U+0936><U+094D><U+0930><U+0940> <U+0930><U+093E><U+092E><U+0001F6A9><U+0001F6A9><U+0001F6A9><U+0001F6A9><U+0001F6A9>...... <U+092E><U+094B><U+0926><U+0940> <U+092D><U+0915><U+094D><U+0924>.....No<U+0001F6AB>.DM.<U+0001F6AB>",,FALSE,3358,3036,0,3654,5193,2019-12-17 05:28:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1206808312739704832/1576560896","","http://pbs.twimg.com/profile_images/1206809968638382080/zJBuJHDc_normal.jpg"
"x935551626453991425","x1224167298799288320",2020-02-03 03:06:42,"VengoVen","Out of 324 Indians evacuated from China 124 are Muslims

As a track record Modi govt has never discriminated against any Indian National on basis of community

Be it Ujjwala, Ayushman, Mudra or any govt schemes

Has media ever highlighted this?

1/2","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x11121242","samiir","en",,,,,,,,,,,,,,,,"x1224160974850031619","Out of 324 Indians evacuated from China 124 are Muslims

As a track record Modi govt has never discriminated against any Indian National on basis of community

Be it Ujjwala, Ayushman, Mudra or any govt schemes

Has media ever highlighted this?

1/2",2020-02-03 02:41:34,"Twitter for Android",3209,1617,"x11121242","samiir","samy",1537,655,16788,"Mumbai, India","Proud Hindu |  Nationalist Indian |  Marketing Strategist |  Sahyadri Hiker |  Photography Enthusiast",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VengoVen/status/1224167298799288320","( ( ( In Fact ) ) ) HaraHara MahaDev","BharatWarsh","if you think it's not Secular to say 'I respect your faith only if you respect mine', then I'm not that kinda Secular.

Jai Hind <U+0001F1EE><U+0001F1F3>",,FALSE,80,208,0,7727,16384,2017-11-28 16:51:04,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1181117963761381376/Rk5NjEyp_normal.jpg"
"x1020402169248387072","x1224167293598535682",2020-02-03 03:06:41,"ThelmaB06893137","@MatthewStover7 @YouTube .@MatthewStover7 so what does your lesson plans say about discrimination in the $750million dollar taxpayer housing that Americans who aren't Muslim can't live in. OR anywhere around it because it is roped off for .. Wait for it...MUSLIMS..","Twitter Web App",115,"x1224161894459756544","x879016370016579584","MatthewStover7",FALSE,FALSE,1,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/1AZY6FE76v","https://twitter.com/i/web/status/1224167293598535682",,,,,,,,,"x879016370016579584 x10228272 x879016370016579584","MatthewStover7 YouTube MatthewStover7","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ThelmaB06893137/status/1224167293598535682","Trump2020Pence2024","MAGA country","Red wave coming 2020          I don't answer PM, 
White, privileged, Christian. Republican voter, Trump is your President. How else can I offend you today?",,FALSE,4447,4993,8,27109,12370,2018-07-20 20:16:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/1020402169248387072/1532544453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1022191740625670144/uu5-kKFS_normal.jpg"
"x882078440723292160","x1224167285830705154",2020-02-03 03:06:39,"AsadAhmadAwan2","There you go #Hatespeech which is the first stage of Genocide. #Indian Ruling party of @narendramodi is on a path to commit #Genocide of #Muslims. The world need to intervene Now. Translation: “If they don’t listen to words, they surely will listen to Bullets” says #Modi s Man. https://t.co/klPMTrrDbn","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"Hatespeech Indian",,,,,,,,,,,,,"x83250026 x18839785","tonyashai narendramodi","en",,,,,,,,,,,,,,,,"x1223847545782202370","There you go #Hatespeech which is the first stage of Genocide. #Indian Ruling party of @narendramodi is on a path to commit #Genocide of #Muslims. The world need to intervene Now. Translation: “If they don’t listen to words, they surely will listen to Bullets” says #Modi s Man. https://t.co/klPMTrrDbn",2020-02-02 05:56:07,"Twitter for iPhone",133,90,"x83250026","tonyashai","Tony Ashai",10546,231,5281,"Beverly Hills, CA","An Architect and Kashmir Activist. Oppose Wars,Totalitarian system, Religious supremacy. Support Freedom,Justice, Right to Protest for Kashmiris. #Freekashmir",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AsadAhmadAwan2/status/1224167285830705154","Asad Ahmad Awan",,"A humble student of Literature,  Nationalist but principled.",,FALSE,70,1393,0,934,6853,2017-07-04 03:27:43,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1122192887893168130/NA0jCaN7_normal.jpg"
"x217542196","x1224167282223583232",2020-02-03 03:06:38,"mouseydew","Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

They are subject to accounts of torture, forced conversions, mass rape, forced sterilization, Organ harvesting...
https://t.co/CUcmxi6u19","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x716432228","_SJPeace_","en",,,,,,,,,,,,,,,,"x1224075790209421312","Amdist the Corona Virus, please don't forget about the now 3 Million Muslims suffering in concentration camps in China 

They are subject to accounts of torture, forced conversions, mass rape, forced sterilization, Organ harvesting...
https://t.co/CUcmxi6u19",2020-02-02 21:03:05,"Twitter for Android",11466,9458,"x716432228","_SJPeace_","StanceGrounded",355493,43632,23788,"Detroit, MI","Human/Civil Rights Activist- Muslim, American by birth, Pakistani. Educated man of color - changing the world one friend at a time. <U+270A><U+0001F3FD><U+270A><U+0001F3FE><U+270A><U+0001F3FF> #Resist #BLM",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mouseydew/status/1224167282223583232","dew","Gloucester, MA","AmeriCorps alumna: NCCC and Cape Cod. Farm and garden enthusiast. Board gamer. North Shore Gamers organizer. Extra Life fundraiser.","http://www.northshoregamers.com",FALSE,355,584,27,20107,56293,2010-11-19 20:31:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/217542196/1546463907","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1346758054/d8768683-9feb-4e16-9d6a-a66d20c5eb7e_normal.png"
