"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","I just published my own book and it’s called redemption alone is not enough. The subtitle is called reflections on… https://t.co/XaT13arWOj",FALSE,0,NA,2020-04-03 20:09:51,TRUE,NA,"1246168055580741632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennyAn25249351",0,FALSE,FALSE,NA,NA
"2","RT @ghost_wales: I think Conservatives should take over Twitter it’s time we kick out all the hatred of the left waffle unhinged looney tun…",FALSE,0,NA,2020-04-03 20:09:46,FALSE,NA,"1246168033745342464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauriescott99",11,TRUE,FALSE,NA,NA
"3","Hobby lobby, the so called Christian owners who speak directly to God! https://t.co/yYPMzy31BE",FALSE,0,NA,2020-04-03 20:09:45,FALSE,NA,"1246168029228081153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katts73",0,FALSE,FALSE,NA,NA
"4","All alone #WaqarZaka went &amp; rescued Hindu &amp; Christian working as sweepers in Dunga Bunga, a town of Bahawalnagar Di… https://t.co/hMNMlcmtMv",FALSE,0,"kashif_95",2020-04-03 20:09:45,TRUE,"1246167551006162945","1246168027193839619","1229612714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kashif_95",0,FALSE,FALSE,NA,NA
"5","RT @kbssidhu1961: Does not have travel history and did not go to Holla Mohalla . Apparently there was a health camp in the village by a Chr…",FALSE,0,NA,2020-04-03 20:09:41,FALSE,NA,"1246168010512945152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dww_k",12,TRUE,FALSE,NA,NA
"6","All alone #WaqarZaka went &amp; rescued Hindu &amp; Christian working as sweepers in Dunga Bunga, a town of Bahawalnagar Di… https://t.co/sqgofkHlsu",FALSE,0,NA,2020-04-03 20:09:40,TRUE,NA,"1246168008357265418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usman_isi1",0,FALSE,FALSE,NA,NA
"7","RT @lamRedUSA: While I enjoy political debates, 1st priority is to Americans.

These are desperate times with many fears. There are some wh…",FALSE,0,NA,2020-04-03 20:09:39,FALSE,NA,"1246168002489282560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","norvilgirl",3,TRUE,FALSE,NA,NA
"8","@mr_austin2u @Christian_J_D_M @Bmad730 How to take people’s rhymes",FALSE,0,"mr_austin2u",2020-04-03 20:09:38,FALSE,"1246167932717105152","1246168000820109314","766023421729837056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panachuck",0,FALSE,FALSE,NA,NA
"9","@rholftroy @fearing_aid @stevensoileau1 @DavidSkelton909 @FrankCranky @odktiger @wisemanryder @ChadCottle @hubie0… https://t.co/dkAeo68a9c",FALSE,0,"rholftroy",2020-04-03 20:09:37,TRUE,"1246163306483798017","1246167996604616709","788250218357817344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","no39458820",0,FALSE,FALSE,NA,NA
"10","RT @harvingtonTR: This is utterly scandalous!
I’m sick to the back teeth of #islam being rammed down our throats!!
9% of the population bei…",FALSE,0,NA,2020-04-03 20:09:37,FALSE,NA,"1246167995417796610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donpearce1953",21,TRUE,FALSE,NA,NA
"11","@122mwl @bennyjohnson (1/2) I’ve been a Republican since the beginning. It started with my Christian background ali… https://t.co/rAvUmVHL4n",FALSE,0,"122mwl",2020-04-03 20:09:35,TRUE,"1246095061135364097","1246167987901652992","258553652","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RocGirlNY",0,FALSE,FALSE,NA,NA
"12","https://t.co/ilczpLivut what a season gentlemen truly an honor to coach you @Hoops863 @IvanLambert18 @SourceHoops… https://t.co/3XhDFfsSMW",FALSE,0,NA,2020-04-03 20:09:35,TRUE,NA,"1246167986748248065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JCPHawk_Nation",0,FALSE,FALSE,NA,NA
"13","RT @__mxch: To be a Christian means to forgive the inexcusable because God has forgiven the inexcusable in you",FALSE,0,NA,2020-04-03 20:09:32,FALSE,NA,"1246167975033475073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Constant_Pree",495,TRUE,FALSE,NA,NA
"14","RT @EssexPR: It’s got to the point now where Terry Christian should face some sort of hate charge, his disgusting tweets and statements ove…",FALSE,0,NA,2020-04-03 20:09:31,FALSE,NA,"1246167972139466753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDisillusion4",797,TRUE,FALSE,NA,NA
"15","RT @TalbertSwan: When I need a conservative, racist, trumptrash, white boy to teach me how to follow the path of MLK and whitesplain to me…",FALSE,0,NA,2020-04-03 20:09:30,FALSE,NA,"1246167967714496513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ansell_malik",11,TRUE,FALSE,NA,NA
"16","They exalt the human psychology which is created by THE SOVEREIGN GOD, 
when you argue with them on the account of… https://t.co/JTmtN2akWg",FALSE,0,NA,2020-04-03 20:09:30,TRUE,NA,"1246167967643156480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ondiek_lyon",0,FALSE,FALSE,NA,NA
"17","RT @Uncle_Jebus: Review: Christian nationalism's insidious hold on America is not an overnight phenomenon via /r/atheism https://t.co/H4ZNs…",FALSE,0,NA,2020-04-03 20:09:29,FALSE,NA,"1246167963788611584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RSMacInnes",2,TRUE,FALSE,NA,NA
"18","RT @EssexPR: It’s got to the point now where Terry Christian should face some sort of hate charge, his disgusting tweets and statements ove…",FALSE,0,NA,2020-04-03 20:09:29,FALSE,NA,"1246167960181407748",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dianeanddaz",797,TRUE,FALSE,NA,NA
"19","RT @LifeNewsHQ: ABC trashes Vice President Mike Pence's Christian faith:

Do you ""talk to God"" about how many people you let die from the c…",FALSE,0,NA,2020-04-03 20:09:27,FALSE,NA,"1246167954980589574",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GarrettClif",585,TRUE,FALSE,NA,NA
"20","RT @bobfurniss: @TheTNHoller @GovBillLee Thanks @HobbyLobby for always taking a Christian approach to business... oh wait.. WHAT? You’re st…",FALSE,0,NA,2020-04-03 20:09:27,FALSE,NA,"1246167954472882176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DisappearedNews",3,TRUE,FALSE,NA,NA
"21","Young Christian Bale is what Timothee Chalamet thinks he looks like 🤯 https://t.co/AOqSWW6lvL",FALSE,0,NA,2020-04-03 20:09:27,FALSE,NA,"1246167953290039296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SherriLALuv",0,FALSE,FALSE,NA,NA
"22","I luv Christian worship Kanye West. It reminds me of when I was Christian worship vibe too. V retro &amp; nostalgic",FALSE,0,NA,2020-04-03 20:09:25,FALSE,NA,"1246167944641409024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BBYFACEDREAMGRL",0,FALSE,FALSE,NA,NA
"23","@panachuck @Christian_J_D_M @Bmad730 Taught Drake?",FALSE,0,"panachuck",2020-04-03 20:09:22,FALSE,"1246166489985683466","1246167932717105152","830495426285547520","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_austin2u",0,FALSE,FALSE,NA,NA
"24","RT @realFFK: If people knew what was unfolding&amp; what satan&amp;his Illuminati agents,his disciples like @elonmusk &amp; @BillGates &amp;the proponents…",FALSE,0,NA,2020-04-03 20:09:20,FALSE,NA,"1246167923724599298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afolabinoamesi",800,TRUE,FALSE,NA,NA
"25","@qbstheestallion Not on this Christian Minecraft server https://t.co/LJ09FQHWLv",FALSE,1,"qbstheestallion",2020-04-03 20:09:18,FALSE,"1246166548026404866","1246167916975972352","1139089849338748928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Nacho_Libro",0,FALSE,FALSE,NA,NA
"26","@DrSprankle Play this backwards and you hear the lyrics to Days of Swine &amp; Roses by My Life with the Thrill Kill Ku… https://t.co/4oUPOd2PRQ",FALSE,0,"DrSprankle",2020-04-03 20:09:17,TRUE,"1246111880365715457","1246167912202764291","423967218","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiddledMissMila",0,FALSE,FALSE,NA,NA
"27","RT @IQUQWEQ: Calling ALL BELIEVERS I need help to pull think this off massive retweets, forwards etc.. A 7:00 pm New Yorkers have stood on…",FALSE,0,NA,2020-04-03 20:09:16,FALSE,NA,"1246167908851605504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kcorb0427",195,TRUE,FALSE,NA,NA
"28","Is the Trinity essential? - Three Christian scholars weigh in  https://t.co/JlWVCtWaaj",FALSE,0,NA,2020-04-03 20:09:16,FALSE,NA,"1246167906859311106",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaleTuggy",0,FALSE,FALSE,NA,NA
"29","RT @DVATW: It seems that Terry Christian spends his time wishing harm on the elderly. https://t.co/fsFEtBcQAQ",FALSE,0,NA,2020-04-03 20:09:14,FALSE,NA,"1246167899506642948",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vltiger",78,TRUE,FALSE,NA,NA
"30","RT @TheOnion: Southern Governors Argue Covid-19 Good Christian Virus That Wouldn’t Dare Spread During Church https://t.co/vyoob1fn00 https:…",FALSE,0,NA,2020-04-03 20:09:13,FALSE,NA,"1246167893676613632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BamaStephen",422,TRUE,FALSE,NA,NA
"31","RT @SaddickAdams: Credible sources close to Christian Atsu have told me the player has NOT retired from the Ghana National Team, contrary t…",FALSE,0,NA,2020-04-03 20:09:09,FALSE,NA,"1246167878086393860",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nana_k_ampong",14,TRUE,FALSE,NA,NA
"32","RT @SaddickAdams: Credible sources close to Christian Atsu have told me the player has NOT retired from the Ghana National Team, contrary t…",FALSE,0,NA,2020-04-03 20:09:08,FALSE,NA,"1246167873149644802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmberJosh",14,TRUE,FALSE,NA,NA
"33","@M8RTEEN @AbadiSamah @RiseofBurnol @Kolmorgh Okay fair enough. I just always hear that argument being made ps I’m C… https://t.co/TeGMMvVm5L",FALSE,0,"M8RTEEN",2020-04-03 20:09:07,TRUE,"1246141985158807553","1246167871333507074","1122554184811859969","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingVDijk",0,FALSE,FALSE,NA,NA
"34","@mr_austin2u @Christian_J_D_M @Bmad730 His biggest single is a whole scheme from Biggie",FALSE,0,"mr_austin2u",2020-04-03 20:09:06,FALSE,"1246167493577773057","1246167867005046784","766023421729837056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panachuck",0,FALSE,FALSE,NA,NA
"35","RT @TheGreatUnionJ1: CANT THE LIKES OF OWEN JONES AND TERRY CHRISTIAN SEE THAT THE MAJORITY OF PEOPLE IN THE UK THINK THEY ARE PIPSQUEAK LI…",FALSE,0,NA,2020-04-03 20:09:03,FALSE,NA,"1246167854698958856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elainecoulson58",3,TRUE,FALSE,NA,NA
"36","RT @SocialM85897394: Is Terry Christian Mentally ill? Serious question.

Please RETWEET IF YOU THINK HE IS

@terrychristian",FALSE,0,NA,2020-04-03 20:09:03,FALSE,NA,"1246167851989417984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cuntymcbaws",1588,TRUE,FALSE,NA,NA
"37","All alone #WaqarZaka went &amp; rescued Hindu &amp; Christian working as sweepers in Dunga Bunga, a town of Bahawalnagar Di… https://t.co/yEwwtQ1RqE",FALSE,0,NA,2020-04-03 20:09:01,TRUE,NA,"1246167843193999363",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","waqarhashmireal",0,FALSE,FALSE,NA,NA
"38","RT @BrandonBeckham_: @realDonaldTrump 🇺🇸 As Pres @realDonaldTrump has said, now more than ever is a time to take stock of faith and family.…",FALSE,0,NA,2020-04-03 20:08:59,FALSE,NA,"1246167837082824706",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","millimarc123",351,TRUE,FALSE,NA,NA
"39","RT @ghost_wales: I think Conservatives should take over Twitter it’s time we kick out all the hatred of the left waffle unhinged looney tun…",FALSE,0,NA,2020-04-03 20:08:55,FALSE,NA,"1246167821408706567",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cobrasarge",11,TRUE,FALSE,NA,NA
"40","RT @blanton_15: Blessed to receive an offer from Abilene Christian @ACUWBB Thank you Coaches ⚪️🟣 https://t.co/MQcSJeruwd",FALSE,0,NA,2020-04-03 20:08:55,FALSE,NA,"1246167819043196928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lexxxiss_",4,TRUE,FALSE,NA,NA
"41","RT @brettvito: North Texas picked up a commitment from Arlington Pantego Christian defensive end Jayden Jones (@bgbjayden) on Friday. Jones…",FALSE,0,NA,2020-04-03 20:08:55,FALSE,NA,"1246167817415770115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bgbjayden",1,TRUE,FALSE,NA,NA
"42","I am not a Christian, so please forgive my ignorance. When Jesus gave the Sermon on the Mount, did he direct that a… https://t.co/UdeaH7YhmL",FALSE,0,NA,2020-04-03 20:08:54,TRUE,NA,"1246167815578583049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackiadler84",0,FALSE,FALSE,NA,NA
"43","RT @apolitical367: How are we supposed to reclaim our manufacturing jobs from China when the same crooks that sold them to China still have…",FALSE,0,NA,2020-04-03 20:08:52,FALSE,NA,"1246167807215259650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nels_christian",35,TRUE,FALSE,NA,NA
"44","@LibrarianVee @EricMMatheny @GovRonDeSantis I surly am proud to be a Christian.  I was raised Souther Baptist.  I love the Lord 🙏🙏❤️❤️",FALSE,0,"LibrarianVee",2020-04-03 20:08:52,FALSE,"1246166042021376001","1246167805025816584","134966925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValerieBaxter76",0,FALSE,FALSE,NA,NA
"45","i love these discussions bc i deeply enjoy the mess it makes in christian twitter and for some reason, it brings me… https://t.co/GNLxzZZb92",FALSE,0,NA,2020-04-03 20:08:51,TRUE,NA,"1246167803553550341",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yesnxdine",0,FALSE,FALSE,NA,NA
"46","RT @Cernovich: I grew up Christian, so my family had their own stresses, but they didn't drink. Rare among the poor.

Kids who grow up in p…",FALSE,0,NA,2020-04-03 20:08:49,FALSE,NA,"1246167795844464651",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarkJShuler",5,TRUE,FALSE,NA,NA
"47","RT @_SJPeace_: Ok THIS IS EVERYTHING ❤

My heart can't 😭 https://t.co/h8NNKr046j",FALSE,0,NA,2020-04-03 20:08:47,FALSE,NA,"1246167786172317697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christian_tiler",64497,TRUE,FALSE,NA,NA
"48","RT @BusayoIkotun1: Dear Christian Single Brothers,

I understand the fear of not having enough,The dark fear that comes with lack but pleas…",FALSE,0,NA,2020-04-03 20:08:47,FALSE,NA,"1246167785782345729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Women__Leader",88,TRUE,FALSE,NA,NA
"49","RT @BillyGraham: ""The Holy Spirit can rejuvenate a tired Christian, captivate an indifferent believer, and empower a dry church."" #BillyGra…",FALSE,0,NA,2020-04-03 20:08:46,FALSE,NA,"1246167783311802370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidDeYoung13",485,TRUE,FALSE,NA,NA
"50","RT @SouthlandSports: In our second matchup of the day, Abilene Christian fights for the bucket 🆚 Tykeria Williams and the Colonels in the w…",FALSE,0,NA,2020-04-03 20:08:46,FALSE,NA,"1246167782175186950",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConnorMcnelis",4,TRUE,FALSE,NA,NA
"51","4/3: HBO’s “The Scheme” 
➡️ Who looks the worst? 👀
➡️ Sympathy for Christian Dawkins? 🤔
➡️ New story.. “the parking… https://t.co/40u0b65zl3",FALSE,0,NA,2020-04-03 20:08:46,TRUE,NA,"1246167780505812992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realtalkwbennyt",0,FALSE,FALSE,NA,NA
"52","@BungieHelp Let us hand in tokens! Let us hand in tokens! Let us hand in tokens! Let us hand in tokens! Let us hand… https://t.co/nCVIzdJsnj",FALSE,0,"BungieHelp",2020-04-03 20:08:45,TRUE,"1246158586767532032","1246167779180503043","2431136251","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Christian_God_",0,FALSE,FALSE,NA,NA
"53","RT @tjklune: Email I received: ""As a CHRISTIAN WOMAN, I am disappointed with your inclusion of the Antichrist in your book. The homosexual…",FALSE,0,NA,2020-04-03 20:08:45,FALSE,NA,"1246167777653731330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missmellyzkin",16,TRUE,FALSE,NA,NA
"54","RT @ghost_wales: I think Conservatives should take over Twitter it’s time we kick out all the hatred of the left waffle unhinged looney tun…",FALSE,0,NA,2020-04-03 20:08:45,FALSE,NA,"1246167776416403456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bulldog_spirit1",11,TRUE,FALSE,NA,NA
"55","RT @Onegehobi: In this Christian journey you might stumble and fall sometimes. Don’t stay down! Get up and keep moving foward for Christ 🙌🏾",FALSE,0,NA,2020-04-03 20:08:43,FALSE,NA,"1246167767272886274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristelEternal",77,TRUE,FALSE,NA,NA
"56","RT @BillyGraham: ""The Holy Spirit can rejuvenate a tired Christian, captivate an indifferent believer, and empower a dry church."" #BillyGra…",FALSE,0,NA,2020-04-03 20:08:42,FALSE,NA,"1246167766064943105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Larhohlu",485,TRUE,FALSE,NA,NA
"57","RT @Geo_Masarap: ""To be a Christian means to forgive the inexcusable, because God has forgiven the inexcusable in you.""

- C.S. Lewis",FALSE,0,NA,2020-04-03 20:08:40,FALSE,NA,"1246167758108147712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeremyd4God",15,TRUE,FALSE,NA,NA
"58","RT @dougiebrimson: Speaking of Terry Christian... https://t.co/VqDQakSfzZ",FALSE,0,NA,2020-04-03 20:08:37,FALSE,NA,"1246167745059848199",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fecknhell",98,TRUE,FALSE,NA,NA
"59","@mulla_agnimutri @IPilled And you duck 
This is 2008 news
And when did Orissa become Christian state?",FALSE,0,"mulla_agnimutri",2020-04-03 20:08:37,FALSE,"1246162631636836353","1246167742895362049","1215583784793333760","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DarkhaButt5",0,FALSE,FALSE,NA,NA
"60","The online handjobs from @christianheiens are getting expensive I see.  Give Christian credit for being a high end… https://t.co/kcSLhnUteF",FALSE,0,NA,2020-04-03 20:08:34,TRUE,NA,"1246167733345095680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notlarrysabato",0,FALSE,FALSE,NA,NA
"61","@MSNBC Typical  Christian goes to church but does not practice what he preaches love thy neighbour as thyself. Read… https://t.co/h7bU55ZeXu",FALSE,0,"MSNBC",2020-04-03 20:08:34,TRUE,"1245849015910051841","1246167731398983687","2836421","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SusanCo38409685",0,FALSE,FALSE,NA,NA
"62","@TXPatriot1776 @StayWonked @HouseDemocrats @realDonaldTrump Uh-huh. Now tell me how DeVos isn't literally selling c… https://t.co/QqqpLU9531",FALSE,0,"TXPatriot1776",2020-04-03 20:08:33,TRUE,"1245993318728847360","1246167726176911360","956701773439348736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Frances_Larina",0,FALSE,FALSE,NA,NA
"63","4/3: HBO’s “The Scheme” 
➡️ Who looks the worst? 👀
➡️ Sympathy for Christian Dawkins? 🤔
➡️ New story.. “the parking… https://t.co/3w8M6AL6RH",FALSE,0,NA,2020-04-03 20:08:31,TRUE,NA,"1246167719281598467",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bennytomp18",0,FALSE,FALSE,NA,NA
"64","@Dolarpo Onward Christian Soldier!",FALSE,0,"Dolarpo",2020-04-03 20:08:31,FALSE,"1246161896861888520","1246167717348020225","27646928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Damocleansword",0,FALSE,FALSE,NA,NA
"65","RT @hopeful42700809: Should Terry Christian not be prosecuted for this? Surely it is illegal to publish something on a public platform whic…",FALSE,0,NA,2020-04-03 20:08:30,FALSE,NA,"1246167714391089158",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","goodnitebob",171,TRUE,FALSE,NA,NA
"66","RT @sallymcmanus: Mining bosses want all rights scrapped except minimum wage &amp; small business reps want unfair dismissal protections gone.…",FALSE,0,NA,2020-04-03 20:08:30,FALSE,NA,"1246167713321369600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalTee1",1408,TRUE,FALSE,NA,NA
"67","RT @noconversion: Nonsense from Punjab - Video 3 why christian Pastor is allowed to conduct these programs?? https://t.co/xqGWBjESL6",FALSE,0,NA,2020-04-03 20:08:28,FALSE,NA,"1246167707378049029",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashishkhatiyan",260,TRUE,FALSE,NA,NA
"68","@shivRnair_91 @keralite09879 @hari482 British used divide &amp; rule successfully which everyone knows and communism no… https://t.co/bksVYSSS73",FALSE,0,"shivRnair_91",2020-04-03 20:08:27,TRUE,"1246127804690784256","1246167704110796800","881896421766512640","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thevenchris",0,FALSE,FALSE,NA,NA
"69","RT @thealphadawn: I totally understand how annoying it can be to see fellow believers act some type of way.

If you can send them a private…",FALSE,0,NA,2020-04-03 20:08:26,FALSE,NA,"1246167697098002433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamesigbokwe",9,TRUE,FALSE,NA,NA
"70","RT @fuchschristian: Christian Fuchs on how #coronavirus changes everyday life and everyday communication: #COVIDー19 Christian Fuchs: Everyd…",FALSE,0,NA,2020-04-03 20:08:23,FALSE,NA,"1246167683818835968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fuchschristian",50,TRUE,FALSE,NA,NA
"71","RT @RobExRAF: Apparently the Terry Christian now known as hoofwanking spangletwat has deleted this. Shame that hes put two NHS workers in h…",FALSE,0,NA,2020-04-03 20:08:21,FALSE,NA,"1246167678403973121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeGal32953164",220,TRUE,FALSE,NA,NA
"72","RT @PurelyFootball: These boots...😍⚫️ https://t.co/I3JnWNqvM8",FALSE,0,NA,2020-04-03 20:08:21,FALSE,NA,"1246167676772384776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Christian_6248",3870,TRUE,FALSE,NA,NA
"73","@IFHT20 @funder @CNN @MSNBC I'd rather be an American than an Evangelical Bible Christian. https://t.co/TISz8wp7Pq",FALSE,0,"IFHT20",2020-04-03 20:08:20,FALSE,"1246098675065073664","1246167670707433474","1243934742631927809","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mike_calamari",0,FALSE,FALSE,NA,NA
"74","Check out the latest FCA Spotlight podcast, featuring Shawn Oliver. Head Baseball Coach at Fellowship Christian Sch… https://t.co/28S2kYeAPT",FALSE,0,NA,2020-04-03 20:08:19,TRUE,NA,"1246167667893035011",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigWRoss",0,FALSE,FALSE,NA,NA
"75","@BungieHelp Let us hand in tokens! Let us hand in tokens! Let us hand in tokens! Let us hand in tokens! Let us hand… https://t.co/XWsUctfB18",FALSE,0,"BungieHelp",2020-04-03 20:08:19,TRUE,"1246158586767532032","1246167667683328001","2431136251","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Christian_God_",0,FALSE,FALSE,NA,NA
"76","@ByYourLogic @LeTelefourremal To me, he looks like those christian freaks back in the 60’s poker face etc... 
or li… https://t.co/awvvitAvuG",FALSE,0,"ByYourLogic",2020-04-03 20:08:19,TRUE,"1245837139029512192","1246167667364544514","4726207589","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CNicoQc",0,FALSE,FALSE,NA,NA
"77","RT @l_kittkatt: Why do ex Muslims HAVE to write ex Muslim in their bio and constantly talk abt it cmon bro allow it 😖 I don’t put ex Christ…",FALSE,0,NA,2020-04-03 20:08:17,FALSE,NA,"1246167661345566721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jazminethearab",49,TRUE,FALSE,NA,NA
"78","RT @weebplug: Nobody:

Naruto fans: https://t.co/E57VhrEgHR",FALSE,0,NA,2020-04-03 20:08:16,FALSE,NA,"1246167657096851456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Akson_Christian",1949,TRUE,FALSE,NA,NA
"79","RT @ghost_wales: I think Conservatives should take over Twitter it’s time we kick out all the hatred of the left waffle unhinged looney tun…",FALSE,0,NA,2020-04-03 20:08:16,FALSE,NA,"1246167657075916800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anthonyswroe",11,TRUE,FALSE,NA,NA
