"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x907703939570663424","x1045630884597002240",2018-09-28 11:06:44,"LamdaSky","#AdulteryVerdict court gives burnol to sanghis 
#MasjidVerdictToday court gives burnol to  muslims
#Sabarimala court gives burnol to hindutva sanghis
#BhimaKoregaonArrests court gives burnol to left 
Now that's a balanced approach.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"AdulteryVerdict MasjidVerdictToday Sabarimala",,,,,,,,,,,,,"x861495623203160064","kabirazad2017","en",,,,,,,,,,,,,,,,"x1045574151011016704","#AdulteryVerdict court gives burnol to sanghis 
#MasjidVerdictToday court gives burnol to  muslims
#Sabarimala court gives burnol to hindutva sanghis
#BhimaKoregaonArrests court gives burnol to left 
Now that's a balanced approach.",2018-09-28 07:21:18,"Twitter for Android",2,2,"x861495623203160064","kabirazad2017","<U+0925><U+093E>NAMOs",1461,717,212964,"New Delhi, India","Should have consulted with Kejriwal and enforced odd- even in Universe. Half the population on odd days, other half on even days.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LamdaSky/status/1045630884597002240","<U+0938><U+093E><U+0907><U+0902><U+0938><U+0915><U+093E><U+0930><U+0940>","<U+0928><U+0908> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940>, <U+092D><U+093E><U+0930><U+0924>","<U+0001F602>",,FALSE,520,566,0,45390,95953,2017-09-12 20:34:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/907703939570663424/1577130984","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1080372796297863169/SLlv9BoR_normal.jpg"
"x864898977816125440","x1045630833913155585",2018-09-28 11:06:32,"AlexYam10","Cycle of state killing &amp; repression continues.Muslims barred for the 2nd consecutive week&amp; 15th this year from offering Friday prayers at #JamaMasjid,leadership &amp; activists placed under detention,CASO continues. Meanwhile State claimer“establishing democracy at grass root level”! https://t.co/qRZrNZbvZI","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2489431314","MirwaizKashmir","en",,,,,,,,,,,,,,,,"x1045603793537306624","Cycle of state killing &amp; repression continues.Muslims barred for the 2nd consecutive week&amp; 15th this year from offering Friday prayers at #JamaMasjid,leadership &amp; activists placed under detention,CASO continues. Meanwhile State claimer“establishing democracy at grass root level”! https://t.co/qRZrNZbvZI",2018-09-28 09:19:05,"Twitter for iPhone",1062,528,"x2489431314","MirwaizKashmir","Mirwaiz Umar Farooq",248730,76,2271,"Srinagar","Chairman All Parties Hurriyat Conference",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlexYam10/status/1045630833913155585","Anger Bird","Ghar","<U+2764>||Proud To Be Muslim|| <U+2764> ||Proud To Be Pakistani|| <U+2764> Insafian|| <U+2764> ||Student|| <U+2764> ||Dreamer|| <U+2764> ||Human's Beauty Lover|| <U+2764> ||Naya~Pakistan with @ImrankhanPTI ||<U+2764>","http://Insaf.pk",FALSE,1709,157,2,65740,165635,2017-05-17 17:42:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/864898977816125440/1538941206","","http://pbs.twimg.com/profile_images/1192487589556690944/n2zuPASv_normal.jpg"
"x453089246","x1045630824736002048",2018-09-28 11:06:30,"muunn97","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x7493052","nalisaaa","en","x1044957514213863424","This Russian student threw bleach on men’s crotches to stop their 'manspreading' on trains https://t.co/fp0pdbABJM",2018-09-26 14:31:00,"Twitter Media Studio",7978,2750,"x376267732","vocativ","Vocativ",60100,3593,46414,"New York, New York","Beneath the surface, the bigger story. Facebook: http://facebook.com/Vocativ YouTube: http://voc.tv/YouTube.",TRUE,"x1045513518332575746","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h",2018-09-28 03:20:22,"Twitter for iPhone",698,1156,"x7493052","nalisaaa","nalisa alia amin",29391,1134,173797,"Malaysia","Don’t get it twisted | Use code ‘NALISA20’ to get 20% OFF on ZALORA. For business & inquiries, please email me at aleaamin@gmail.com <U+2728>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/muunn97/status/1045630824736002048","DM for Quran Tag <U+2728>","<U+0001F1F2><U+0001F1FE>","muting palataologists","http://instagram.com/readthis.bookstore",FALSE,242,211,1,32130,7091,2012-01-02 15:31:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/453089246/1585029332","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1242328983028387842/Zqy29QaA_normal.jpg"
"x311905119","x1045630781329035264",2018-09-28 11:06:19,"xaminyx","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x7493052","nalisaaa","en","x1044957514213863424","This Russian student threw bleach on men’s crotches to stop their 'manspreading' on trains https://t.co/fp0pdbABJM",2018-09-26 14:31:00,"Twitter Media Studio",7978,2750,"x376267732","vocativ","Vocativ",60100,3593,46414,"New York, New York","Beneath the surface, the bigger story. Facebook: http://facebook.com/Vocativ YouTube: http://voc.tv/YouTube.",TRUE,"x1045513518332575746","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h",2018-09-28 03:20:22,"Twitter for iPhone",698,1156,"x7493052","nalisaaa","nalisa alia amin",29391,1134,173797,"Malaysia","Don’t get it twisted | Use code ‘NALISA20’ to get 20% OFF on ZALORA. For business & inquiries, please email me at aleaamin@gmail.com <U+2728>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xaminyx/status/1045630781329035264","<U+0623><U+0645><U+064A><U+0646><U+064A>™","The Shed End","Diamonds // Kaka Azraff <U+0001F3A7>

(MCMXCVII)",,FALSE,1708,1678,17,181463,6098,2011-06-06 08:03:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/311905119/1585038939","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1212212862636056576/BG4toQIk_normal.jpg"
"x24427844","x1045630774991626240",2018-09-28 11:06:18,"tafkam08","He has supported white supremacists &amp; attacked Muslims, women,Mexicans, refugees, and all people of color. He let Puerto Ricans die by the thousands in the wake of Hurricane Maria. He has locked children in cages at our border. He has given key jobs to unqualified family members.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x402888514","djrothkopf","en",,,,,,,,,,,,,,,,"x1045609477842628608","He has supported white supremacists &amp; attacked Muslims, women,Mexicans, refugees, and all people of color. He let Puerto Ricans die by the thousands in the wake of Hurricane Maria. He has locked children in cages at our border. He has given key jobs to unqualified family members.",2018-09-28 09:41:40,"Twitter Web Client",3156,468,"x402888514","djrothkopf","David Rothkopf",169906,5600,131469,"Washington, DC & New York City","Proud father of J & L, husband of C, CEO, TRG, host, Deep State Radio; next book-""Traitor: A History of American Betrayal from Benedict Arnold to Donald Trump.""",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tafkam08/status/1045630774991626240","Je suis Michelle","ÜT: 40.729674,-74.00662","Economist, volunteer, baseball enthusiast, non-profit president, sorority member, & engaged citizen. Views expressed here are my own.",,FALSE,4141,3317,104,243015,288994,2009-03-14 20:52:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/24427844/1567250399","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1217469430680236033/9t5TPAsx_normal.jpg"
"x94574638","x1045630768918278144",2018-09-28 11:06:16,"vasuraghavan","@vivekagnihotri @RahulGandhi Muslims know dat RG is fooling Hindus 4 votes n he is as usual strongly support dem 4m inside.1ly we Hindus r fools 4 centuries to live divided n help dem 2 grow.","Twitter for Android",111,"x1045309614785363973","x16404141","vivekagnihotri",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/3iKcuGOzOY","https://twitter.com/i/web/status/1045630768918278144",,,,,,,,,"x16404141 x3171712086","vivekagnihotri RahulGandhi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vasuraghavan/status/1045630768918278144","vasudevan raghavan","India","Proud Hindu and Indian",,FALSE,559,2235,5,34606,20133,2009-12-04 15:02:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/94574638/1534421564","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1031492931159449601/SZXFo83h_normal.jpg"
"x3378177833","x1045630765780758528",2018-09-28 11:06:16,"konrad_jeff","He has supported white supremacists &amp; attacked Muslims, women,Mexicans, refugees, and all people of color. He let Puerto Ricans die by the thousands in the wake of Hurricane Maria. He has locked children in cages at our border. He has given key jobs to unqualified family members.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x402888514","djrothkopf","en",,,,,,,,,,,,,,,,"x1045609477842628608","He has supported white supremacists &amp; attacked Muslims, women,Mexicans, refugees, and all people of color. He let Puerto Ricans die by the thousands in the wake of Hurricane Maria. He has locked children in cages at our border. He has given key jobs to unqualified family members.",2018-09-28 09:41:40,"Twitter Web Client",3156,468,"x402888514","djrothkopf","David Rothkopf",169906,5600,131469,"Washington, DC & New York City","Proud father of J & L, husband of C, CEO, TRG, host, Deep State Radio; next book-""Traitor: A History of American Betrayal from Benedict Arnold to Donald Trump.""",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/konrad_jeff/status/1045630765780758528","Jeff Konrad",,"#NeverEverTrump

Engineer, shooting sports enthusiast. @USPSA_shooting
Two spaces after a period.  Period.",,FALSE,506,456,13,150240,318204,2015-07-16 02:03:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/3378177833/1489260344","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/708505683721850880/9BJdlN6I_normal.jpg"
"x2343868984","x1045630736932503552",2018-09-28 11:06:09,"a_pak9211","Cycle of state killing &amp; repression continues.Muslims barred for the 2nd consecutive week&amp; 15th this year from offering Friday prayers at #JamaMasjid,leadership &amp; activists placed under detention,CASO continues. Meanwhile State claimer“establishing democracy at grass root level”! https://t.co/qRZrNZbvZI","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2489431314","MirwaizKashmir","en",,,,,,,,,,,,,,,,"x1045603793537306624","Cycle of state killing &amp; repression continues.Muslims barred for the 2nd consecutive week&amp; 15th this year from offering Friday prayers at #JamaMasjid,leadership &amp; activists placed under detention,CASO continues. Meanwhile State claimer“establishing democracy at grass root level”! https://t.co/qRZrNZbvZI",2018-09-28 09:19:05,"Twitter for iPhone",1062,528,"x2489431314","MirwaizKashmir","Mirwaiz Umar Farooq",248730,76,2271,"Srinagar","Chairman All Parties Hurriyat Conference",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/a_pak9211/status/1045630736932503552","Ali Malik",,"Nobody Cares Unless You are Beautiful, Popular or Dead. <U+0001F1F5><U+0001F1F0> Loyalty & Honesty is Every Thing <U+0001F1F5><U+0001F1F0> I don’t have any words to say about myself <U+0001F606>",,FALSE,24,185,1,934,2447,2014-02-14 21:51:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/2343868984/1485288712","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1224920219359027204/sfKIEyuy_normal.jpg"
"x960803181713293313","x1045630734633861120",2018-09-28 11:06:08,"Mushtaq_Ali_1","Cycle of state killing &amp; repression continues.Muslims barred for the 2nd consecutive week&amp; 15th this year from offering Friday prayers at #JamaMasjid,leadership &amp; activists placed under detention,CASO continues. Meanwhile State claimer“establishing democracy at grass root level”! https://t.co/qRZrNZbvZI","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2489431314","MirwaizKashmir","en",,,,,,,,,,,,,,,,"x1045603793537306624","Cycle of state killing &amp; repression continues.Muslims barred for the 2nd consecutive week&amp; 15th this year from offering Friday prayers at #JamaMasjid,leadership &amp; activists placed under detention,CASO continues. Meanwhile State claimer“establishing democracy at grass root level”! https://t.co/qRZrNZbvZI",2018-09-28 09:19:05,"Twitter for iPhone",1062,528,"x2489431314","MirwaizKashmir","Mirwaiz Umar Farooq",248730,76,2271,"Srinagar","Chairman All Parties Hurriyat Conference",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mushtaq_Ali_1/status/1045630734633861120","Mushtaq Ali","Jammu And Kashmir","No support for #Injustice, #War, #Destruction & #Terrorism. I Love my Sacrificed #Kashmir<U+0001F622>         

Follow Me, I will follow you..",,FALSE,317,368,0,9161,13743,2018-02-06 09:11:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/960803181713293313/1537073734","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1089415067844501504/sHemjCFw_normal.jpg"
"x2195537710","x1045630700010057729",2018-09-28 11:06:00,"kshaikh1g","Canada's parliament votes unanimously to strip Aung San Suu Kyi of her honorary citizenship because of her cover-up of the Myanmar army's mass atrocities against Rohingya Muslims. https://t.co/Mx2vbN01HJ","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x17839398","KenRoth","en",,,,,,,,,,,,,,,,"x1045444185678139392","Canada's parliament votes unanimously to strip Aung San Suu Kyi of her honorary citizenship because of her cover-up of the Myanmar army's mass atrocities against Rohingya Muslims. https://t.co/Mx2vbN01HJ",2018-09-27 22:44:51,"SocialFlow",819,457,"x17839398","KenRoth","Kenneth Roth",322689,983,70517,"New York","Executive Director,  
Human Rights Watch @HRW",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kshaikh1g/status/1045630700010057729","Miyagi","Netherlands","#IT #MUFC (in Ole we Trust)
#Culinarian aka #Foodie","http://www.miyagi.nu",FALSE,250,161,59,35125,8038,2013-11-25 13:49:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/2195537710/1501589624","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/892358559832387585/mINJuCq8_normal.jpg"
"x1013279638938791936","x1045630689280851968",2018-09-28 11:05:57,"frwzhv","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x7493052","nalisaaa","en","x1044957514213863424","This Russian student threw bleach on men’s crotches to stop their 'manspreading' on trains https://t.co/fp0pdbABJM",2018-09-26 14:31:00,"Twitter Media Studio",7978,2750,"x376267732","vocativ","Vocativ",60100,3593,46414,"New York, New York","Beneath the surface, the bigger story. Facebook: http://facebook.com/Vocativ YouTube: http://voc.tv/YouTube.",TRUE,"x1045513518332575746","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h",2018-09-28 03:20:22,"Twitter for iPhone",698,1156,"x7493052","nalisaaa","nalisa alia amin",29391,1134,173797,"Malaysia","Don’t get it twisted | Use code ‘NALISA20’ to get 20% OFF on ZALORA. For business & inquiries, please email me at aleaamin@gmail.com <U+2728>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/frwzhv/status/1045630689280851968","<U+064B>","somewhere on earth ","ia",,FALSE,125,201,0,23127,14895,2018-07-01 04:34:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1013279638938791936/1581431724","","http://pbs.twimg.com/profile_images/1224743992136306688/tNIc_0gu_normal.jpg"
"x198017899","x1045630647149060096",2018-09-28 11:05:47,"GaryRJAllen","Maybe because you didn't do your homework on Minn muslim event. I know u r stuck in that Berg but false  alarmism playing into the hands of muslims is damaging to our cause. very dissapointing https://t.co/3QmLjGgh4q","Twitter for Android",140,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/2WFG9bV5PP","https://twitter.com/i/web/status/1045630647149060096",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GaryRJAllen/status/1045630647149060096","Gary Allen","United States","GOD SAVE THE REPUBLIC",,FALSE,83,378,5,6516,5570,2010-10-03 03:24:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/198017899/1474460132","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1026454262954557440/6EyzWoaS_normal.jpg"
"x876184777648427008","x1045630582385004545",2018-09-28 11:05:32,"skpachauri101","Masjid is not integral to Islam -Court 
We won’t allow Namaz in places other than Masjids- Govt 
Religious freedom for Indian Muslims, 2018.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x113571686","khanumarfa","en",,,,,,,,,,,,,,,,"x1045525637363093504","Masjid is not integral to Islam -Court 
We won’t allow Namaz in places other than Masjids- Govt 
Religious freedom for Indian Muslims, 2018.",2018-09-28 04:08:31,"Twitter for iPhone",2629,1055,"x113571686","khanumarfa","Arfa Khanum Sherwani",391641,1018,14266,"delhi","Award-Winning Journalist.Senior Editor @thewire_in. Politics. Social Justice. Past: @rajyasabhatv @NDTV @eastwestcenter @boschstiftung RedInkAwards #AMU Alumna",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/skpachauri101/status/1045630582385004545","<U+0627><U+06CC><U+0633> <U+06A9><U+06D2> <U+067E><U+0627><U+0686><U+0648><U+0631><U+06CC>","Aligarh, India","AMU alumnus",,FALSE,394,91,1,87141,71270,2017-06-17 21:08:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/876184777648427008/1551534466","","http://pbs.twimg.com/profile_images/1240623719426297856/hhvJ__3r_normal.jpg"
"x2480031506","x1045630578329038853",2018-09-28 11:05:31,"KrishnaThe1","If Muslims don’t vote for BJP in 2019, it’s understood. But how can they vote for opportunist Shivbhakt teerthyatri and Janeudhari brahmin @RahulGandhi who has abandoned them like a fly from the tea. 
Some self-respect must be exercised by the Muslims of India.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x16404141","vivekagnihotri","en",,,,,,,,,,,,,,,,"x1045309614785363973","If Muslims don’t vote for BJP in 2019, it’s understood. But how can they vote for opportunist Shivbhakt teerthyatri and Janeudhari brahmin @RahulGandhi who has abandoned them like a fly from the tea. 
Some self-respect must be exercised by the Muslims of India.",2018-09-27 13:50:07,"TweetDeck",9268,3461,"x16404141","vivekagnihotri","Vivek Ranjan Agnihotri",277225,658,92016,"Mumbai, Himalayas and Heaven ","Free thinker. Filmmaker. #BuddhaInATrafficJam #TheTashkentFiles Author #UrbanNaxals  Neither Left wing nor Right wing. Only India wing.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KrishnaThe1/status/1045630578329038853","Ashish Hasija",,,,FALSE,252,1005,2,16863,28122,2014-05-06 16:11:53,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/465846529584922624/TMyGSnKn_normal.jpeg"
"x178199840","x1045630564898811904",2018-09-28 11:05:28,"peanutkacangah","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x7493052","nalisaaa","en","x1044957514213863424","This Russian student threw bleach on men’s crotches to stop their 'manspreading' on trains https://t.co/fp0pdbABJM",2018-09-26 14:31:00,"Twitter Media Studio",7978,2750,"x376267732","vocativ","Vocativ",60100,3593,46414,"New York, New York","Beneath the surface, the bigger story. Facebook: http://facebook.com/Vocativ YouTube: http://voc.tv/YouTube.",TRUE,"x1045513518332575746","What’s the difference between men throwing acid on women and islamaphobes throwing acid on Muslims in the UK? Tf is this white feminism bullshit??? This is assault. https://t.co/csHdN9iI6h",2018-09-28 03:20:22,"Twitter for iPhone",698,1156,"x7493052","nalisaaa","nalisa alia amin",29391,1134,173797,"Malaysia","Don’t get it twisted | Use code ‘NALISA20’ to get 20% OFF on ZALORA. For business & inquiries, please email me at aleaamin@gmail.com <U+2728>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/peanutkacangah/status/1045630564898811904","peanut<U+0001F339>",,"if you like makeup like i do,  follow me on my instagram @peanutisdelicious",,FALSE,375,343,5,52205,38827,2010-08-14 03:34:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/178199840/1564673376","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1201011240715161600/SY7jU337_normal.jpg"
"x1522740482","x1045630549115588608",2018-09-28 11:05:24,"Aaryuru","Dalits, Muslims, Women- the three most persecuted groups in UP. https://t.co/Vun0RsSvIi","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,"twitter.com/Benarasiyaa/st…","https://t.co/Vun0RsSvIi","https://twitter.com/Benarasiyaa/status/1045530403040309248",,,,,,,,,"x267861878","rohini_sgh","en","x1045530403040309248","A Dalit youth in UP's Bareilly, wanting to marry an upper-caste girl, was brutally assaulted by locals, tied to an electric pole and attacked by the mob again. This was all done to ""teach him a lesson"" and show him his place for willing to marry his lover. (1st Video) https://t.co/9sQ233aAxr",2018-09-28 04:27:27,"Twitter for Android",192,352,"x1903120267","Benarasiyaa","Piyush Rai",11983,673,14297,"Uttar Pradesh, India","Journalist",FALSE,"x1045625273381793793","Dalits, Muslims, Women- the three most persecuted groups in UP. https://t.co/Vun0RsSvIi",2018-09-28 10:44:26,"Twitter for iPhone",169,101,"x267861878","rohini_sgh","Rohini Singh",309285,1650,101865,"New Delhi-Lucknow","Journalist. Politics & Policy. Views personal",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Aaryuru/status/1045630549115588608","<U+200F><U+200E><U+200E><U+0627><U+0631><U+06CC><U+0648>","@aryuru@mastodon.social","<U+0BA4><U+0BBF><U+0BB0><U+0BC1>. <U+0BAE><U+0BC1>. <U+0B95><U+0BB0><U+0BC1><U+0BA3><U+0BBE><U+0BA8><U+0BBF><U+0BA4><U+0BBF> - 1924-2018 <U+0B92><U+0BB0><U+0BC1> <U+0B9A><U+0B95><U+0BBE><U+0BAA><U+0BCD><U+0BA4><U+0BAE><U+0BCD>!",,FALSE,159,705,0,46039,73677,2013-06-16 17:28:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1522740482/1533648100","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/987955304464707586/Y8H3ewug_normal.jpg"
"x22416613","x1045630535169597440",2018-09-28 11:05:21,"ren_9","@MuslimIQ @PieterHowes You know it’s pretty much reversed atm - the most protected species are dark skinned Muslims","Twitter for iPhone",92,"x1045441518570545152","x85583894","QasimRashid",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1099817633497649154 x4783273156","MuslimIQ PieterHowes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ren_9/status/1045630535169597440","renaldo",,"Rugby&MMA, Fitness",,FALSE,65,493,5,3199,4769,2009-03-01 22:37:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/22416613/1445456322","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1699501581/image_normal.jpg"
"x866955074299232256","x1045630519613018114",2018-09-28 11:05:17,"ShemarooIbaadat","Jumu'ah is a congregational prayer (<U+1E63>alat) that Muslims hold every Friday, just after noon instead of the Zuhr prayer. Muslims pray ordinarily five times each day according to the sun's sky path regardless of time zones. https://t.co/NKnGU3h14P","Hootsuite",140,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/lSSdHzgnWk","https://twitter.com/i/web/status/1045630519613018114",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShemarooIbaadat/status/1045630519613018114","Shemaroo Ibaadat",,"We help Muslims to cultivate peace, promote universal values, & learn the real Islam among civilizations digitally.","http://bit.ly/ShemarooIbaadat",FALSE,86,1,0,696,46,2017-05-23 09:52:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/866955074299232256/1550149519","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1027915762357268480/mMsoNY9g_normal.jpg"
