"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1627850803","x891201172370972673",2017-07-29 07:38:11,"mechyyogi","3 Shi'a MLCs resigned. Shi'a are 20-25% of Muslims in UP. BJP should address their grievances against Sunnis, specially Sunni encroachments https://t.co/FS8yIm6yUy","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x101779040","Sanjay_Dixit","en","x891161267267817472","<U+0932><U+0916><U+0928><U+090A>: <U+0938><U+092E><U+093E><U+091C><U+0935><U+093E><U+0926><U+0940> <U+092A><U+093E><U+0930><U+094D><U+091F><U+0940> <U+0915><U+0947> <U+090F><U+092E><U+090F><U+0932><U+0938><U+0940> <U+0914><U+0930> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+0936><U+093F><U+092F><U+093E> <U+0938><U+092E><U+093E><U+091C> <U+0915><U+0947> <U+092B><U+093E><U+0909><U+0902><U+0921><U+0930> 
<U+092C><U+0941><U+0915><U+094D><U+0915><U+0932> <U+0928><U+0935><U+093E><U+092C> <U+0928><U+0947> <U+092A><U+093E><U+0930><U+094D><U+091F><U+0940> <U+0938><U+0947> <U+0926><U+093F><U+092F><U+093E> <U+0907><U+0938><U+094D><U+0924><U+0940><U+092B><U+093E>, <U+092A><U+0940><U+090F><U+092E> <U+092E><U+094B><U+0926><U+0940> <U+0914><U+0930> <U+0938><U+0940><U+090F><U+092E> <U+092F><U+094B><U+0917><U+0940> <U+0915><U+0940> <U+0924><U+093E><U+0930><U+0940><U+092B> <U+0915><U+0940> https://t.co/Ra7kZKaDci",2017-07-29 04:59:37,"Twitter Web Client",131,45,"x123171317","NavbharatTimes","NBT Hindi News",878379,483,292673,"Delhi, India","Latest India News in Hindi, India Breaking News in Hindi, Latest India News, <U+092D><U+093E><U+0930><U+0924> <U+0938><U+092E><U+093E><U+091A><U+093E><U+0930>, National News",TRUE,"x891178887996035072","3 Shi'a MLCs resigned. Shi'a are 20-25% of Muslims in UP. BJP should address their grievances against Sunnis, specially Sunni encroachments https://t.co/FS8yIm6yUy",2017-07-29 06:09:38,"Twitter Web Client",88,69,"x101779040","Sanjay_Dixit","Sanjay Dixit at home <U+0CB8><U+0C82><U+0C9C><U+0CAF><U+0CCD> <U+0CA6><U+0CC0><U+0C95><U+0CCD><U+0CB7><U+0CBF><U+0CA4><U+0CCD> <U+0938><U+0902><U+091C><U+092F> <U+0926><U+0940><U+0915><U+094D><U+0937><U+093F><U+0924>",89682,197,138987,"Jaipur","IAS//DMET//BITS// Author, Krishna Gopeshvara, Krishna Yogeshvara// Fighter of bigger battles// Chmn Jaipur Dialogues//Ex-Prez, RCA//Election & Culture Expert",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mechyyogi/status/891201172370972673","Yogesh Kumar","New Delhi India",,,FALSE,415,620,11,96798,57905,2013-07-28 12:51:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1627850803/1490288313","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/853304932161777665/52WXq7gU_normal.jpg"
"x119675139","x891201159050002432",2017-07-29 07:38:08,"torchbearer123","Al-Aqsa mosque is reopened to all Palestinians.Very imp for Muslims. Cause they believe from that site MO flew to heaven on a winged horse!","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x76858507","taslimanasreen","en",,,,,,,,,,,,,,,,"x891188264727584768","Al-Aqsa mosque is reopened to all Palestinians.Very imp for Muslims. Cause they believe from that site MO flew to heaven on a winged horse!",2017-07-29 06:46:54,"Twitter Web Client",332,87,"x76858507","taslimanasreen","taslima nasreen",329994,313,49979,"Everywhere","Author, Secular Humanist, Feminist, Physician",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/torchbearer123/status/891201159050002432","khujliwal kutta","New Delhi, India","Whenever you're feeling down, remember, you're the sperm that won",,FALSE,214,972,24,46888,14953,2010-03-04 09:21:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/119675139/1456923168","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1197468538010841088/daNOqY2V_normal.jpg"
"x1001992369","x891201148316790784",2017-07-29 07:38:06,"RuttenWillem","https://t.co/MkQF0EAkwD IN SUDAN: enslavement of non-muslims is openly practiced, even today...!","Twitter Web Client",,,,,FALSE,FALSE,0,0,0,0,,,"barenakedislam.com/2017/07/28/in-…","https://t.co/MkQF0EAkwD","http://www.barenakedislam.com/2017/07/28/in-sudan-enslavement-of-non-muslims-is-openly-practiced-even-today/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RuttenWillem/status/891201148316790784","Willem Rutten","Cranendonck",,,FALSE,3072,1770,377,324044,2920,2012-12-10 16:16:17,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702943882938597377/F3J3ZrOn_normal.jpg"
"x1337254184","x891201142675226624",2017-07-29 07:38:04,"parmarsap","@ShekharGupta Translation:
Cong. ONLY USES Dalits/Muslims/OBC for VOTES &amp; is not interested in their upliftment https://t.co/sMyz8hzUJI","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x205694126 x2574072036","rose_k01 ShekharGupta","en","x891159906438348800","Cong's bitterest reality is its failure to produce any new tribal/Dalit/Muslim/OBC leaders in 3 decades, barring continuing mini-dynasties https://t.co/10ZhneX2XN",2017-07-29 04:54:13,"Twitter for iPad",486,263,"x2574072036","ShekharGupta","Shekhar Gupta",2235622,1120,34913," sg@ThePrint.in","Founder, ThePrint. Politics, governance, non-hyphenated liberalism. Warning: Typos are my fingerprints.",TRUE,"x891165946731048961","@ShekharGupta Translation:
Cong. ONLY USES Dalits/Muslims/OBC for VOTES &amp; is not interested in their upliftment https://t.co/sMyz8hzUJI",2017-07-29 05:18:13,"Twitter for Android",88,44,"x205694126","rose_k01","Rosy",45566,1870,74158,,"Just being me || Lawyer || My Name is Rosy & I'm a Hindu || RTs not endorsements || <U+0915><U+0930><U+094D><U+092E><U+0923><U+094D><U+092F><U+0947><U+0935><U+093E><U+0927><U+093F><U+0915><U+093E><U+0930><U+0938><U+094D><U+0924><U+0947> <U+092E><U+093E> <U+092B><U+0932><U+0947><U+0937><U+0941> <U+0915><U+0926><U+093E><U+091A><U+0928> ||.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/parmarsap/status/891201142675226624","parmarsap",,"<U+0905><U+0939><U+093F><U+0902><U+0938><U+093E> <U+092A><U+0930><U+092E><U+094B> <U+0927><U+0930><U+094D><U+092E><U+0903> <U+0927><U+0930><U+094D><U+092E> <U+0939><U+093F><U+0902><U+0938><U+093E> <U+0924><U+0925><U+0948><U+0935> <U+091A>: l",,FALSE,3544,916,54,73163,10514,2013-04-08 18:03:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/1337254184/1559714321","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1241088279199354881/PuUp5Ioj_normal.jpg"
"x58869220","x891201131686318081",2017-07-29 07:38:02,"Jim_Peoples_","Pastor won’t bow down to Muslims demanding him to Remove these Signs from Church Lawn … - https://t.co/9krVVyhTZ5","Twitter Web Client",,,,,FALSE,FALSE,0,0,0,0,,,"conservativefighters.com/news/pastor-wo…","https://t.co/9krVVyhTZ5","http://conservativefighters.com/news/pastor-wont-bow-muslims-demanding-remove-signs-church-lawn/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jim_Peoples_/status/891201131686318081","The Hammer",,"Conservative Christian  retired, AF Vet, Aerospace Engineer, Married 50 +, 2kids 5 grand kids. Jesus Christ is my Lord and Savior, 60's era guy MAGA",,FALSE,42344,46527,642,1254048,465664,2009-07-21 18:06:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/58869220/1508706979","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/798368900832317440/Mrjzrx4h_normal.jpg"
"x439528396","x891201124694278144",2017-07-29 07:38:00,"GolanSh","""Fight the Jews"": #SacramentoBee Sanitizes Anti-Semitic Sermon | @CAMERAorg
https://t.co/G1hUw9k5HX 
#US #Muslims #Violence #Terror #PCKills","TweetDeck",,,,,FALSE,FALSE,1,1,0,0,"SacramentoBee US Muslims Violence Terror PCKills",,"camera.org/index.asp?x_co…","https://t.co/G1hUw9k5HX","http://www.camera.org/index.asp?x_context=9999&x_article=3705",,,,,,,,,"x36386525","CAMERAorg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GolanSh/status/891201124694278144","Golan Shahar <U+0001F1EE><U+0001F1F1>","#Jerusalem, #Israel","The proud father of Maya. #Zionist #Israeli #Jew #USA <U+0001F1FA><U+0001F1F8> Curious <U+0001F52C><U+0001F4DA> #News #History #Kurdistan #NotPC Stay away from my Jew Gold! RT <U+2260> endorsement <U+0001F1EC><U+0001F1E7><U+0001F1E8><U+0001F1E6><U+0001F1E6><U+0001F1FA><U+0001F1F3><U+0001F1FF><U+0001F1EE><U+0001F1F3>","http://blog.golanshahar.com",FALSE,11997,12093,296,139993,9938,2011-12-17 22:11:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/439528396/1408557762","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/986612376425385985/DsydXFWG_normal.jpg"
"x705745683949686786","x891201103886462976",2017-07-29 07:37:55,"eye_surgeon_ymn","I am happy to see Christians standing in solidarity with Muslims at #AlAqsa in Jerusalem. Remain united, stay strong. This is our humanity.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"AlAqsa",,,,,,,,,,,,,"x500724305","CraigCons","en",,,,,,,,,,,,,,,,"x888374562857111552","I am happy to see Christians standing in solidarity with Muslims at #AlAqsa in Jerusalem. Remain united, stay strong. This is our humanity.",2017-07-21 12:26:15,"Twitter Web Client",1511,988,"x500724305","CraigCons","Dr. Craig Considine",178955,291,11063,,"Scholar, global speaker, media contributor, & public intellectual based at Rice University. Author of many books & articles on Christian-Muslim relations.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eye_surgeon_ymn/status/891201103886462976","<U+062F>. <U+0632><U+064A><U+0627><U+062F> <U+0001F1FE><U+0001F1EA>","Yorkshire","Ophthalmology trainee.
@UofGlasgow MBChB. <U+0627><U+0644><U+0644><U+0647> <U+0627><U+0643><U+0628><U+0631>",,FALSE,403,295,3,10028,7210,2016-03-04 13:24:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/705745683949686786/1577970963","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1233794241870139398/vZBL1ozm_normal.jpg"
"x18450348","x891201086589153281",2017-07-29 07:37:51,"NowCremeCaramel","Dear @BBC are you going to cover this vicious hate crime just like it would if it were the other way around…
https://t.co/GzB54lvmfa","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x311619290 x19701628","LadyDurrant BBC","en",,,,,,,,,,,,,,,,"x890656123933437954","Dear @BBC are you going to cover this vicious hate crime just like it would if it were the other way around…
https://t.co/GzB54lvmfa",2017-07-27 19:32:22,"Twitter Web Client",69,56,"x311619290","LadyDurrant","Lady Durrant #StayHomeSaveLives <U+0001F1EC><U+0001F1E7>",15482,3208,41408,"<U+271D><U+FE0F> Britain","Man is by nature a political animal. ~Aristotle",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NowCremeCaramel/status/891201086589153281","It'sOnlyMe!","London, England","<U+0001F1EC><U+0001F1E7>BREXITEER! Thanks NIGEL FARAGE! & <U+0001F1FA><U+0001F1F8>POTUS TRUMP! For REAL NEWS FOLLOW @ThomasWictor @debradelai @drawandstrike   @_VachelLindsay_",,FALSE,4741,5282,39,70868,51327,2008-12-29 14:34:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/18450348/1512214780","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/988880343729168384/BDCETU0v_normal.jpg"
"x930566035","x891201084911431680",2017-07-29 07:37:51,"sarobards","<U+0001F6A8> #Gap  Is About To Go Away For Good After What Their Back To School Ad Shows Muslims Doing In It

#Boycott #Bye 

 https://t.co/H32pHNEv2q","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"Gap Boycott Bye",,,,,,,,,,,,,"x839099917121511425","BlueSea1964","en",,,,,,,,,,,,,,,,"x891190928609771520","<U+0001F6A8> #Gap  Is About To Go Away For Good After What Their Back To School Ad Shows Muslims Doing In It

#Boycott #Bye 

 https://t.co/H32pHNEv2q",2017-07-29 06:57:29,"Twitter for Android",43,81,"x839099917121511425","BlueSea1964","<U+0001F1EC><U+0001F1F7> Bluestar <U+0001F1EC><U+0001F1F7>",90738,83820,477791,,"<U+0001F31F>IAmSwiss <U+0001F31F>LiverTransplantSurvivor <U+0001F31F>Trump <U+0001F31F>I Follow Only Trump Supporters
<U+0001F31F>Vets <U+0001F31F>BackTheBlue <U+0001F31F>2A  
<U+0001F31F>Israel <U+0001F31F>No Locked Accounts<U+0001F31F>
Greece  <U+0001F1EC><U+0001F1F7> <U+2764> John <U+2764>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sarobards/status/891201084911431680","<U+0001F1FA><U+0001F1F8>FIRST<U+0001F451>QueenS~Infidel<U+0001F48B><U+2764><U+FE0F>",,"NeverGiveUp OnTheOne<U+0001F495>ThatNeverGvesUpOnU<U+0001F64F><U+0001F3FC>Thank YouGod4SavingMe #BreastCancer<U+2764><U+FE0F>MyKids&4leggedOnes<U+0001F43E>DaughterOf #Veteran<U+0001F1FA><U+0001F1F8>#Autism<U+0001F9E9><U+2764><U+FE0F>#QueenSInfidel<U+0001F460><U+0001F1FA><U+0001F1F8>#KAG",,FALSE,35054,15666,228,203901,217246,2012-11-06 21:22:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/930566035/1577931265","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/946282850294337536/xMmDDfM2_normal.jpg"
"x710677104518504453","x891201059468836864",2017-07-29 07:37:44,"WendyRich75","<U+0001F6A8> #Gap  Is About To Go Away For Good After What Their Back To School Ad Shows Muslims Doing In It

#Boycott #Bye 

 https://t.co/H32pHNEv2q","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"Gap Boycott Bye",,,,,,,,,,,,,"x839099917121511425","BlueSea1964","en",,,,,,,,,,,,,,,,"x891190928609771520","<U+0001F6A8> #Gap  Is About To Go Away For Good After What Their Back To School Ad Shows Muslims Doing In It

#Boycott #Bye 

 https://t.co/H32pHNEv2q",2017-07-29 06:57:29,"Twitter for Android",43,81,"x839099917121511425","BlueSea1964","<U+0001F1EC><U+0001F1F7> Bluestar <U+0001F1EC><U+0001F1F7>",90738,83820,477791,,"<U+0001F31F>IAmSwiss <U+0001F31F>LiverTransplantSurvivor <U+0001F31F>Trump <U+0001F31F>I Follow Only Trump Supporters
<U+0001F31F>Vets <U+0001F31F>BackTheBlue <U+0001F31F>2A  
<U+0001F31F>Israel <U+0001F31F>No Locked Accounts<U+0001F31F>
Greece  <U+0001F1EC><U+0001F1F7> <U+2764> John <U+2764>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WendyRich75/status/891201059468836864","Wendy","Kentucky, USA","Wife, mother, and PROUD daughter of a MARINE<U+2764><U+FE0F>A gun toting American who has supported our President Trump since day one!!!#MAGA",,FALSE,3219,3203,9,34267,58291,2016-03-18 04:00:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/710677104518504453/1572296906","","http://pbs.twimg.com/profile_images/1197341177068081158/YjdQokW0_normal.jpg"
"x4808501420","x891201056717262849",2017-07-29 07:37:44,"BadIdeasVs","Opinion: we have no right to debate other’s identities, except for Islamic State who are not Muslims. https://t.co/UAGvOdrGt7","Twitter Web Client",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x738302988465364992","SatiriaNews","en",,,,,,,,,,,,,,,,"x890976961039933441","Opinion: we have no right to debate other’s identities, except for Islamic State who are not Muslims. https://t.co/UAGvOdrGt7",2017-07-28 16:47:15,"Twitter for Mac",28,18,"x738302988465364992","SatiriaNews","Satiria",7287,806,15634,"Global","All the news you need to read. ""Omnidirectional, blunt, but fundamentally love-based"" World Satire. 110% serious news & culture. http://FACEBOOK.satiria.net",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BadIdeasVs/status/891201056717262849","Good Ideas Vs Bad",,"(Andy) Join Our Anti-Regressive Facebook Group https://bit.ly/2V0jppS - GAB: http://gab.ai/goodideasvsbad - Memes : http://goo.gl/8YJp75","https://www.facebook.com/groups/345103786141363/",FALSE,10695,5831,173,45487,12345,2016-01-24 17:15:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/4808501420/1524587765","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/807819755855806464/xnJGAF3m_normal.jpg"
"x1572891265","x891201038283309056",2017-07-29 07:37:39,"BevPerth","Shorten wants a yes or no answer for Republic bcause he doesn't want to explain how his Republic will allow muslims to overrun Aust #auspol https://t.co/dAMdiHKYV4","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x721958863482658817","un_diverted","en",,,,,,,,,,,,,,,,"x891121275443191808","Shorten wants a yes or no answer for Republic bcause he doesn't want to explain how his Republic will allow muslims to overrun Aust #auspol https://t.co/dAMdiHKYV4",2017-07-29 02:20:42,"Twitter for Android",33,35,"x721958863482658817","un_diverted","Grandee Zip",1628,2787,41755,,"Disarmingly odd but well acted
Sartorial elegance demanding to be taken seriously
Helping voters swing Right
(YES,THAT'S ME IN THE PHOTO)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BevPerth/status/891201038283309056","Bev",,"RT's not always endorsement, more to share what the MSM tries to hide. Christian, Conservative, Patriot. Love my country. Aussie with English/welsh heritage.",,FALSE,2427,1514,23,118922,348833,2013-07-06 14:03:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1572891265/1424836979","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/837970730125963264/YZqCEh1m_normal.jpg"
"x94041449","x891200972676091904",2017-07-29 07:37:24,"sersan1000","Glazov Moment: “Annihilate” Jews! A Cali Imam’s Call to Muslims. 
https://t.co/PS5BDGE08f
@AMDWaters @SandraTXAS @Anni_Cyrus @AmyMek","Twitter Web Client",,,,,FALSE,TRUE,0,0,0,0,,,"youtube.com/watch?v=1w4cYJ…","https://t.co/PS5BDGE08f","https://www.youtube.com/watch?v=1w4cYJRhy6A&feature=em-uploademail",,,,,,,,,"x292423442 x244452577 x1167757486939672576","JamieGlazov AMDWaters SandraTXAS","en",,,,,,,,,,,,,,,,"x891117550636941312","Glazov Moment: “Annihilate” Jews! A Cali Imam’s Call to Muslims. 
https://t.co/PS5BDGE08f
@AMDWaters @SandraTXAS @Anni_Cyrus @AmyMek",2017-07-29 02:05:54,"Twitter Web Client",5,8,"x292423442","JamieGlazov","Jamie Glazov",40858,6168,112749,"Los Angeles, CA","Author of 'Jihadist Psychopath', Editor of Frontpage Magazine, Host of The Glazov Gang.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sersan1000/status/891200972676091904","Servando S",,,,FALSE,1001,2083,32,68371,1179,2009-12-02 07:22:29,FALSE,,,,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/791579268/DSC00023_normal.JPG"
"x790351957105926145","x891200904359141376",2017-07-29 07:37:07,"MayWardmayed","We all gotta stop blaming other Muslims for us getting far away from Islam and start taking responsibility for our own actions.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,,"Maestrouzy","en",,,,,,,,,,,,,,,,"x891199615042637828","We all gotta stop blaming other Muslims for us getting far away from Islam and start taking responsibility for our own actions.",2017-07-29 07:32:00,"TweetDeck",225,169,"x251881119","topislamicnet","Top Islamic Network",620179,430,36719,"Tangerang, Indonesia","The Top Islamic Network is dedicated to spreading authentic Islamic knowledge and a revival of the Sunnah and Islamic spirit.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MayWardmayed/status/891200904359141376","<U+0001F6EB>MayWardFly<U+0001F43B>","Cotabato city","MayWard heart 

fan account BEARS <U+0001F43B>","http://maywardonline.com",FALSE,601,581,2,282062,115344,2016-10-24 00:39:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/790351957105926145/1538129652","","http://pbs.twimg.com/profile_images/1202720047233257472/5ioBDn1s_normal.jpg"
"x23280370","x891200900932534273",2017-07-29 07:37:07,"RonThornton","Muslim professor at University of California calls for “intifada” in America #Muslims  https://t.co/tuCwRYlQZg","Twitter for iPhone",,,,,FALSE,FALSE,0,1,0,0,"Muslims",,"jihadwatch.org/2017/07/univer…","https://t.co/tuCwRYlQZg","https://www.jihadwatch.org/2017/07/university-of-california-professor-calls-for-intifada-in-america",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RonThornton/status/891200900932534273","Ron Thornton","Dallas, TX","NFL fan, NLB fan, NBA. soccer fan, stadium construction suites #NFL100 3 time super bowl ring champion. Business. music enthusiast executive sales, marketing.","http://www.makingfilms.com",FALSE,31306,34918,3132,564295,470542,2009-03-08 05:27:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/23280370/1583134577","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1234381993724514304/BcYz7km2_normal.jpg"
"x544855581","x891200881068310528",2017-07-29 07:37:02,"SoumyaB_sd","@RubikaLiyaquat @warispathan Thnk u. Let the message reach all Muslims who're being exploited &amp; misled by pple like @warispathan for furthering their own filthy politics","Twitter for Android",111,"x890895211404025857","x1062742964","RubikaLiyaquat",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/8…","https://t.co/zRKb2DI36m","https://twitter.com/i/web/status/891200881068310528",,,,,,,,,"x1062742964 x2912585790","RubikaLiyaquat warispathan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SoumyaB_sd/status/891200881068310528","Truth always",,"Retired Senior HR Management professional, interested in sports, music, books, literature.All things modern, progressive and contemporary.",,FALSE,142,244,0,21133,12605,2012-04-04 02:29:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/544855581/1495610024","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/893364556155596800/pYMsGBL__normal.jpg"
"x169481711","x891200880736952320",2017-07-29 07:37:02,"DEUXSVELTE","We all gotta stop blaming other Muslims for us getting far away from Islam and start taking responsibility for our own actions.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,,"Maestrouzy","en",,,,,,,,,,,,,,,,"x891199615042637828","We all gotta stop blaming other Muslims for us getting far away from Islam and start taking responsibility for our own actions.",2017-07-29 07:32:00,"TweetDeck",225,169,"x251881119","topislamicnet","Top Islamic Network",620179,430,36719,"Tangerang, Indonesia","The Top Islamic Network is dedicated to spreading authentic Islamic knowledge and a revival of the Sunnah and Islamic spirit.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DEUXSVELTE/status/891200880736952320","<U+0001F338> ABEBIBILLIONS <U+0001F338>","Lost in the 1900's","Wardrobe consultant • business woman <U+0001F4B0> <U+0001F4E9>Abebiola@gmail.com #autismawareness #mentalhealth #downsyndromeawareness","http://www.instagram.com/queenabebs",FALSE,3329,757,57,410868,1794,2010-07-22 13:02:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/169481711/1386782706","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243259062600564748/h_HO_A-X_normal.jpg"
"x1085025486","x891200862126718976",2017-07-29 07:36:57,"greysbrina","Humiliate Muslims but the prophet let them go, he didn't avenge his ridicule by putting them on a death penalty.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,,"gravitygreyson","en",,,,,,,,,,,,,,,,"x891024865406398464","Humiliate Muslims but the prophet let them go, he didn't avenge his ridicule by putting them on a death penalty.",2017-07-28 19:57:37,"Twitter for iPhone",4,1,"x749542326368890884","nightknvckles","amal",1119,325,19987,,,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/greysbrina/status/891200862126718976","Salsa<U+0001F355>","Indonesia","@greysonchance issa king",,FALSE,1058,715,7,30303,18433,2013-01-13 05:03:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1085025486/1564250108","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1155178593883844608/w08tOmzh_normal.jpg"
"x1085025486","x891200631930707968",2017-07-29 07:36:03,"greysbrina","Muslims aren't the ones causing these tragedies otherwise why would these tragedies be carried out on them","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,,"gravitygreyson","en",,,,,,,,,,,,,,,,"x891022758607507458","Muslims aren't the ones causing these tragedies otherwise why would these tragedies be carried out on them",2017-07-28 19:49:14,"Twitter for iPhone",4,1,"x749542326368890884","nightknvckles","amal",1119,325,19987,,,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/greysbrina/status/891200631930707968","Salsa<U+0001F355>","Indonesia","@greysonchance issa king",,FALSE,1058,715,7,30303,18433,2013-01-13 05:03:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1085025486/1564250108","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1155178593883844608/w08tOmzh_normal.jpg"
